id_signal,categorie,date_evenement,organisation_concernee,resume_neutre,id_source_exacte,reference_exacte,passage_justificatif,nature_information,niveau_confiance,niveau_confidentialite,droits_reutilisation,statut_validation,statut_doublon,statut_contradiction,date_extraction,extracteur,notes,perspective_corpus,theme,sous_theme,niveau_valeur,type_signal_demande,domaine_service,capacite_operationnelle,modele_economique,segment_client,horizon,auteur_idee,statut_public_ou_entretien
SIG-PUB-ESET-052,Évolution d’offre,46114,ESET,ESET annonce des capacités de protection de l’IA intégrées à ESET PROTECT pour donner une visibilité centrale aux équipes IT et sécurité.,SRC-PUB-ESET-009,01_sources_brutes/02_publiques_primaires/2026-04-02_ESET_securite-ia-entreprise.html | Paragraphe d’ouverture,"ESET annonce de nouvelles capacités de protection de l’intelligence artificielle destinées à sécuriser les usages de l’IA par les collaborateurs dans toutes les organisations. Ces capacités apportent une visibilité directe sur les nouveaux risques liés aux usages de l’IA autant qu’au développement de l’IA agentique en entreprise. Intégrées à la plateforme ESET PROTECT, les équipes IT ou sécurité auront une visibilité centrale sur les nouveaux vecteurs que représente l’IA en entreprise.",Factuel,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46216.6601905787,Codex,Nature précise=Fait | Auteur=ESET | Thème=Produit | Sous-thème=Sécurité des usages IA | Type de source=Publique primaire | Géographie=International | Utilité potentielle=Produit; ventes; marketing; analyse concurrentielle | Décision qualité=À conserver — valeur analytique forte | Usages analytiques=produit; stratégie IA; analyse concurrentielle,,,,,,,,,,,,
SIG-PUB-ESET-056,Partenariat,46114,ESET,ESET indique contribuer au sein de l’Agentic AI Foundation à la sécurisation des protocoles de communication des agents IA.,SRC-PUB-ESET-009,01_sources_brutes/02_publiques_primaires/2026-04-02_ESET_securite-ia-entreprise.html | Dernier paragraphe,"Enfin, au sein de l’Agentic AI Foundation, ESET contribue à la sécurisation des protocoles de communication des agents IA.",Factuel,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46216.6601905787,Codex,Nature précise=Fait | Auteur=ESET | Thème=Partenariats | Sous-thème=Standards de sécurité pour agents IA | Type de source=Publique primaire | Géographie=International | Utilité potentielle=Stratégie; produit; communication; analyse concurrentielle | Décision qualité=À conserver — information de contexte | Usages analytiques=partenariats; réglementation future; signal faible,,,,,,,,,,,,
SIG-PUB-ESET-057,Évolution d’offre,45951,ESET,"ESET fait évoluer HOME Security pour les particuliers, TPE et autoentrepreneurs avec restauration post-ransomware, surveillance du microphone, inspecteur web et VPN Premium.",SRC-PUB-ESET-010,01_sources_brutes/02_publiques_primaires/2025-10-21_ESET_home-tpe-ransomware-vpn.html | Paragraphe d’ouverture,"ESET, acteur mondial de référence dans la protection des terminaux, annonce l’évolution de sa gamme ESET HOME Security dédiée aux particuliers, TPE et autoentrepreneurs. Les améliorations disponibles sont la restauration post-Ransomware, la surveillance du microphone et l'inspecteur de sécurité web ainsi que l’introduction du VPN ESET pour les utilisateurs d'ESET HOME Security Premium.",Factuel,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46216.6601905787,Codex,Nature précise=Fait | Auteur=ESET France | Thème=Produit | Sous-thème=Gamme particuliers et TPE | Type de source=Publique primaire | Géographie=France — national | Utilité potentielle=Produit; ventes; marketing; analyse concurrentielle | Décision qualité=À conserver — information de contexte | Usages analytiques=marketing; TPE; évolution d’offre,,,,,,,,,,,,
SIG-PUB-ESET-061,Changement organisationnel,46161,ESET,ChannelNews rapporte que 133 salariés travaillant pour ESET France chez ATHENA devaient être transférés et qu’aucun licenciement n’était envisagé.,SRC-PUB-ESET-011,01_sources_brutes/03_publiques_secondaires/2026-05-19_ChannelNews_eset-athena.html | Paragraphe sur les effectifs,"Le transfert concerne 133 salariés, soit l’intégralité des effectifs travaillant aujourd’hui sur Athena Global Services pour ESET France. Thierry Defois, directeur des opérations d’Athena Global Services (photo), promet néanmoins une transition sans rupture : aucun licenciement n’est envisagé, les clients et les revendeurs garderont les mêmes interlocuteurs, l’organisation opérationnelle restera inchangée et l’activité se poursuivra dans les mêmes locaux de Serris, en Seine-et-Marne.",Factuel,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46216.6601905787,Codex,Nature précise=Fait rapporté | Auteur=Johann Armand / ChannelNews | Thème=Stratégie | Sous-thème=Transfert des effectifs | Type de source=Publique secondaire | Géographie=France — national | Utilité potentielle=Stratégie; communication; channel; analyse concurrentielle | À corroborer par source officielle | Attribution analytique=Source secondaire ChannelNews non confirmée indépendamment | Décision qualité=À conserver — information de contexte | Usages analytiques=changement organisationnel; communication,,,,,,,,,,,,
SIG-PUB-ESET-062,Changement organisationnel,46161,ESET,Thierry Defois indique que la transaction intègre environ 3 700 partenaires actifs revendant ESET en France.,SRC-PUB-ESET-011,01_sources_brutes/03_publiques_secondaires/2026-05-19_ChannelNews_eset-athena.html | Paragraphe sur le portefeuille partenaires,La transaction intègre également le portefeuille de partenaires lié à Eset en France. Thierry Defois évoque 3.700 partenaires actifs revendant aujourd’hui les solutions de l’éditeur sur le territoire.,Interprétatif,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46216.6601905787,Codex,"Nature précise=Déclaration rapportée | Auteur=Thierry Defois, rapporté par ChannelNews | Thème=Channel | Sous-thème=Taille du réseau partenaires | Type de source=Publique secondaire | Géographie=France — national | Utilité potentielle=Channel; stratégie; ventes; analyse concurrentielle | À corroborer par source officielle | Attribution analytique=Source secondaire ChannelNews non confirmée indépendamment | Décision qualité=À conserver — valeur analytique forte | Usages analytiques=channel; analyse concurrentielle; ventes",,,,,,,,,,,,
SIG-PUB-ESET-063,Performance économique,46161,ESET,ChannelNews rapporte un chiffre d’affaires 2024 de 32 millions d’euros pour l’organisation française.,SRC-PUB-ESET-011,01_sources_brutes/03_publiques_secondaires/2026-05-19_ChannelNews_eset-athena.html | Paragraphe sur le modèle français,"Du reste, l’organisation française, qui a réalisé 32 M€ de CA en 2024, était arrivée à un tournant de son modèle historique, estime Thierry Defois, notamment face à l’évolution des plateformes.",Factuel,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46216.6601905787,Codex,Nature précise=Fait rapporté | Auteur=Johann Armand / ChannelNews | Thème=Stratégie | Sous-thème=Chiffre d’affaires France | Type de source=Publique secondaire | Géographie=France — national | Utilité potentielle=Stratégie; analyse concurrentielle; ventes | À corroborer par source officielle | Attribution analytique=Source secondaire ChannelNews non confirmée indépendamment | Décision qualité=À conserver — valeur analytique forte | Usages analytiques=performance; analyse concurrentielle; marché,,,,,,,,,,,,
SIG-PUB-ESET-064,Positionnement,46161,ESET,Thierry Defois indique qu’une présence directe doit aider ESET à mieux capter le marché et nouer des accords stratégiques ou institutionnels.,SRC-PUB-ESET-011,01_sources_brutes/03_publiques_secondaires/2026-05-19_ChannelNews_eset-athena.html | Paragraphe sur la justification du rachat,"L’éditeur veut désormais y être présent en direct, « vivre le marché, mieux capter ses tendances et accroître sa capacité à nouer des accords stratégiques, y compris avec des organisations publiques ou des acteurs institutionnels ».",Interprétatif,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46216.6601905787,Codex,"Nature précise=Déclaration rapportée | Auteur=Thierry Defois, rapporté par ChannelNews | Thème=Go-to-market | Sous-thème=Accès direct au marché français | Type de source=Publique secondaire | Géographie=France — national | Utilité potentielle=Stratégie; go-to-market; ventes; communication | À corroborer par source officielle | Attribution analytique=Source secondaire ChannelNews non confirmée indépendamment | Décision qualité=À conserver — valeur analytique forte | Usages analytiques=go-to-market; stratégie; secteur public",,,,,,,,,,,,
SIG-PUB-ESET-065,Évolution d’offre,46161,ESET,"ChannelNews rapporte une orientation Open XDR visant à agréger des données d’outils tiers, avec des intégrations Entra ID et Palo Alto déjà disponibles.",SRC-PUB-ESET-011,01_sources_brutes/03_publiques_secondaires/2026-05-19_ChannelNews_eset-athena.html | Paragraphe sur Open XDR,"Cette orientation traduit la volonté d’Eset de rester concentré sur ses technologies de cybersécurité, tout en élargissant progressivement sa plateforme vers une logique Open XDR, capable d’agréger des données issues d’outils tiers. Les premières intégrations, notamment celles d’Entra ID et des firewalls Palo Alto, sont déjà disponibles, et d’autres vont suivre (notamment celle des pares-feux Fortinet.",Factuel,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46216.6601905787,Codex,Nature précise=Fait rapporté | Auteur=Johann Armand / ChannelNews | Thème=Produit | Sous-thème=Ouverture aux outils tiers | Type de source=Publique secondaire | Géographie=International | Utilité potentielle=Produit; stratégie; channel; analyse concurrentielle | À corroborer par source officielle; source présente une parenthèse non fermée | Attribution analytique=Source secondaire ChannelNews non confirmée indépendamment | Décision qualité=À conserver — valeur analytique forte | Usages analytiques=produit; stratégie de plateforme; analyse concurrentielle,,,,,,,,,,,,
SIG-PUB-NOMIOS-001,Lancement d’offre,46097,Nomios SAS,"Nomios lance un service CSIRT qui complète ses activités de gouvernance, d’intégration et de SOC managé par une capacité de réponse aux incidents.",SRC-PUB-NOMIOS-001,https://www.nomios.fr/actualite/nomios-csirt/ | Archive 2026-03-16_Nomios_csirt.html,"Boulogne-Billancourt, le 16 mars 2026 – Nomios, l’un des principaux fournisseurs européens de solutions et services de cybersécurité, annonce le lancement de son service CSIRT (Computer Security Incident Response Team). Cette nouvelle offre de service vient compléter son dispositif existant en matière de gouvernance, d’intégration de solutions de sécurité et de SOC managé, afin de proposer aux entreprises une capacité d’intervention dédiée lors d’une attaque et dans les situations de crise les plus critiques.",Factuel,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46218.25,Codex,Auteur=Nomios France | Thème=Stratégie | Sous-thème=Extension de la chaîne de valeur cyber | Type de source=Publique primaire | Géographie=France | Utilité potentielle=Compréhension de la stratégie; évolution du positionnement | Décision qualité=À conserver — valeur analytique forte,,,,,,,,,,,,
SIG-PUB-NOMIOS-002,Évolution d’offre,46097,Nomios SAS,"Le CSIRT est annoncé opérationnel depuis fin 2025, mobilisable 24/7 avec déclenchement des premières actions sous quatre heures, pour des clients SOC ou des organisations recherchant une réponse indépendante.",SRC-PUB-NOMIOS-001,https://www.nomios.fr/actualite/nomios-csirt/ | Archive 2026-03-16_Nomios_csirt.html,"Une astreinte dédiée permet ainsi une mobilisation 24/7, avec une prise en compte rapide et un déclenchement des premières actions sous 4 heures pour les clients concernés. Déjà opérationnelle depuis fin 2025, l’offre est active pour plusieurs organisations, qu’il s’agisse de clients SOC Nomios ou d’entreprises souhaitant disposer d’une capacité de réponse indépendante.",Déclaration,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46218.25,Codex,Auteur=Nomios France | Thème=Go-to-market | Sous-thème=Modalités de service CSIRT | Type de source=Publique primaire | Géographie=France | Utilité potentielle=Offres; ventes; services managés | Décision qualité=À conserver — valeur analytique forte,,,,,,,,,,,,
